GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	A0A0B4J1V7	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0B4J1V7	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0B4J1V7	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0B4J1X5	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0B4J1X5	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0B4J1X5	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0B4J1X8	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0B4J1X8	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0B4J1X8	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0B4J1Y9	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0B4J1Y9	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0B4J1Y9	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0B4J2B6	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0B4J2B6	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0B4J2B6	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0B4J2B8	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0B4J2B8	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0B4J2B8	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0B4J2H0	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0B4J2H0	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0B4J2H0	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH25	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	P
UniProtKB	A0A0C4DH25	GO:0030449	regulation of complement activation	P
UniProtKB	A0A0C4DH25	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH25	GO:0006956	complement activation	P
UniProtKB	A0A0C4DH25	GO:0050776	regulation of immune response	P
UniProtKB	A0A0C4DH25	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A0A0C4DH25	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A0A0C4DH25	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	A0A0C4DH29	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH29	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH29	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH30	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH30	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH30	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH31	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH31	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH31	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH32	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH32	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH32	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH33	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH33	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH33	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH34	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH34	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH34	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH35	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH35	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH35	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH36	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH36	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH36	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH38	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH38	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH38	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH39	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH39	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH39	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH41	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH41	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH41	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH42	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH42	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH42	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH43	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH43	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0C4DH43	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0C4DH73	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	P
UniProtKB	A0A0C4DH73	GO:0030449	regulation of complement activation	P
UniProtKB	A0A0C4DH73	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0C4DH73	GO:0006956	complement activation	P
UniProtKB	A0A0C4DH73	GO:0050776	regulation of immune response	P
UniProtKB	A0A0C4DH73	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A0A0C4DH73	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A0A0C4DH73	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	A0A0G2JMI3	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0G2JMI3	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0G2JMI3	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0G2JPB7	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	A0A0J9YVY3	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0J9YVY3	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0J9YVY3	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0J9YW62	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0J9YW62	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0J9YW62	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0J9YWU9	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0J9YWU9	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0J9YWU9	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0J9YX35	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0J9YX35	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0J9YX35	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0J9YXX1	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0J9YXX1	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0J9YXX1	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0J9YY99	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A0J9YY99	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A0J9YY99	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0A0J9YYD9	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A5B9	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0A5B9	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0A5B9	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0M8Q6	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0M8Q6	GO:0050871	positive regulation of B cell activation	P
UniProtKB	A0M8Q6	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	A0M8Q6	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	P
UniProtKB	A0M8Q6	GO:0030449	regulation of complement activation	P
UniProtKB	A0M8Q6	GO:0006958	complement activation, classical pathway	P
UniProtKB	A0M8Q6	GO:0006956	complement activation	P
UniProtKB	A0M8Q6	GO:0050776	regulation of immune response	P
UniProtKB	A0M8Q6	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A0M8Q6	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A0M8Q6	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	A1A4Y4	GO:0060335	positive regulation of interferon-gamma-mediated signaling pathway	P
UniProtKB	A2KUC3	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	P
UniProtKB	A2KUC3	GO:0030449	regulation of complement activation	P
UniProtKB	A2KUC3	GO:0006958	complement activation, classical pathway	P
UniProtKB	A2KUC3	GO:0006956	complement activation	P
UniProtKB	A2KUC3	GO:0050776	regulation of immune response	P
UniProtKB	A2KUC3	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A2KUC3	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A2KUC3	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	A2NJV5	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	P
UniProtKB	A2NJV5	GO:0030449	regulation of complement activation	P
UniProtKB	A2NJV5	GO:0006958	complement activation, classical pathway	P
UniProtKB	A2NJV5	GO:0006956	complement activation	P
UniProtKB	A2NJV5	GO:0050776	regulation of immune response	P
UniProtKB	A2NJV5	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A2NJV5	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A2NJV5	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	A2NXD2	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	P
UniProtKB	A2NXD2	GO:0030449	regulation of complement activation	P
UniProtKB	A2NXD2	GO:0006958	complement activation, classical pathway	P
UniProtKB	A2NXD2	GO:0006956	complement activation	P
UniProtKB	A2NXD2	GO:0050776	regulation of immune response	P
UniProtKB	A2NXD2	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A2NXD2	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A2NXD2	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	A2RU30	GO:0050862	positive regulation of T cell receptor signaling pathway	P
UniProtKB	A2RU30	GO:0033089	positive regulation of T cell differentiation in thymus	P
UniProtKB	A2RU30	GO:0050862	positive regulation of T cell receptor signaling pathway	P
UniProtKB	A2VDJ0	GO:0033088	negative regulation of immature T cell proliferation in thymus	P
UniProtKB	A5LHX3	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	A5LHX3	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	A5LHX3	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	A6NC98	GO:0050870	positive regulation of T cell activation	P
UniProtKB	A6NC98	GO:0042102	positive regulation of T cell proliferation	P
UniProtKB	A6NGB9	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A6NGB9	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	A6NGU5	GO:0002682	regulation of immune system process	P
UniProtKB	A6NK06	GO:0002760	positive regulation of antimicrobial humoral response	P
UniProtKB	A6NK06	GO:0045824	negative regulation of innate immune response	P
UniProtKB	A6NMB1	GO:1900426	positive regulation of defense response to bacterium	P
UniProtKB	A8K4G0	GO:0050776	regulation of immune response	P
UniProtKB	A8MTL9	GO:0002253	activation of immune response	P
UniProtKB	A8MVZ5	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	B0I1T2	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	B6A8C7	GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	P
UniProtKB	B7Z8K6	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	B7Z8K6	GO:0050871	positive regulation of B cell activation	P
UniProtKB	B7Z8K6	GO:0006958	complement activation, classical pathway	P
UniProtKB	B9A064	GO:0006958	complement activation, classical pathway	P
UniProtKB	B9A064	GO:0050871	positive regulation of B cell activation	P
UniProtKB	B9A064	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	O00155	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	P
UniProtKB	O00159	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O00159	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O00165	GO:0030854	positive regulation of granulocyte differentiation	P
UniProtKB	O00182	GO:2000562	negative regulation of CD4-positive, alpha-beta T cell proliferation	P
UniProtKB	O00182	GO:0032834	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	P
UniProtKB	O00182	GO:2001200	positive regulation of dendritic cell differentiation	P
UniProtKB	O00182	GO:2001190	positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	P
UniProtKB	O00182	GO:2000563	positive regulation of CD4-positive, alpha-beta T cell proliferation	P
UniProtKB	O00182	GO:2000562	negative regulation of CD4-positive, alpha-beta T cell proliferation	P
UniProtKB	O00182	GO:2000510	positive regulation of dendritic cell chemotaxis	P
UniProtKB	O00182	GO:0046007	negative regulation of activated T cell proliferation	P
UniProtKB	O00182	GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	P
UniProtKB	O00182	GO:0043305	negative regulation of mast cell degranulation	P
UniProtKB	O00182	GO:0070241	positive regulation of activated T cell autonomous cell death	P
UniProtKB	O00187	GO:0001867	complement activation, lectin pathway	P
UniProtKB	O00187	GO:0001867	complement activation, lectin pathway	P
UniProtKB	O00187	GO:0001867	complement activation, lectin pathway	P
UniProtKB	O00187	GO:0001867	complement activation, lectin pathway	P
UniProtKB	O00187	GO:0006956	complement activation	P
UniProtKB	O00187	GO:0001867	complement activation, lectin pathway	P
UniProtKB	O00206	GO:0043032	positive regulation of macrophage activation	P
UniProtKB	O00206	GO:0045671	negative regulation of osteoclast differentiation	P
UniProtKB	O00231	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	O00231	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O00231	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	O00232	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	O00232	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O00232	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	O00233	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	O00233	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O00233	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	O00241	GO:0050870	positive regulation of T cell activation	P
UniProtKB	O00329	GO:0033031	positive regulation of neutrophil apoptotic process	P
UniProtKB	O00329	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	O00329	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O00401	GO:2000402	negative regulation of lymphocyte migration	P
UniProtKB	O00401	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O00401	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O00429	GO:0090023	positive regulation of neutrophil chemotaxis	P
UniProtKB	O00453	GO:0050672	negative regulation of lymphocyte proliferation	P
UniProtKB	O00459	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O00459	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O00459	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	O00470	GO:0045638	negative regulation of myeloid cell differentiation	P
UniProtKB	O00478	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O00481	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O00481	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O00487	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	O00487	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O00487	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	O00585	GO:0002606	positive regulation of dendritic cell antigen processing and presentation	P
UniProtKB	O00585	GO:0031295	T cell costimulation	P
UniProtKB	O00585	GO:0010820	positive regulation of T cell chemotaxis	P
UniProtKB	O00585	GO:2000529	positive regulation of myeloid dendritic cell chemotaxis	P
UniProtKB	O00585	GO:0090023	positive regulation of neutrophil chemotaxis	P
UniProtKB	O00585	GO:1903237	negative regulation of leukocyte tethering or rolling	P
UniProtKB	O00602	GO:0001867	complement activation, lectin pathway	P
UniProtKB	O00602	GO:0002752	cell surface pattern recognition receptor signaling pathway	P
UniProtKB	O00602	GO:0001867	complement activation, lectin pathway	P
UniProtKB	O00602	GO:0001867	complement activation, lectin pathway	P
UniProtKB	O00602	GO:0006956	complement activation	P
UniProtKB	O14492	GO:0050851	antigen receptor-mediated signaling pathway	P
UniProtKB	O14492	GO:0050853	B cell receptor signaling pathway	P
UniProtKB	O14543	GO:0060334	regulation of interferon-gamma-mediated signaling pathway	P
UniProtKB	O14545	GO:0045824	negative regulation of innate immune response	P
UniProtKB	O14638	GO:0033007	negative regulation of mast cell activation involved in immune response	P
UniProtKB	O14672	GO:0010820	positive regulation of T cell chemotaxis	P
UniProtKB	O14686	GO:0045652	regulation of megakaryocyte differentiation	P
UniProtKB	O14730	GO:0045089	positive regulation of innate immune response	P
UniProtKB	O14730	GO:0039534	negative regulation of MDA-5 signaling pathway	P
UniProtKB	O14733	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	O14770	GO:0045638	negative regulation of myeloid cell differentiation	P
UniProtKB	O14788	GO:0050870	positive regulation of T cell activation	P
UniProtKB	O14788	GO:0045672	positive regulation of osteoclast differentiation	P
UniProtKB	O14788	GO:0045672	positive regulation of osteoclast differentiation	P
UniProtKB	O14788	GO:0045672	positive regulation of osteoclast differentiation	P
UniProtKB	O14793	GO:0010759	positive regulation of macrophage chemotaxis	P
UniProtKB	O14796	GO:0050776	regulation of immune response	P
UniProtKB	O14796	GO:0002717	positive regulation of natural killer cell mediated immunity	P
UniProtKB	O14796	GO:0045089	positive regulation of innate immune response	P
UniProtKB	O14818	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	O14818	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O14818	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	O14836	GO:0030889	negative regulation of B cell proliferation	P
UniProtKB	O14843	GO:0002720	positive regulation of cytokine production involved in immune response	P
UniProtKB	O14862	GO:0002218	activation of innate immune response	P
UniProtKB	O14862	GO:0002230	positive regulation of defense response to virus by host	P
UniProtKB	O14862	GO:0002218	activation of innate immune response	P
UniProtKB	O14862	GO:0002218	activation of innate immune response	P
UniProtKB	O14862	GO:0002218	activation of innate immune response	P
UniProtKB	O14920	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	O14920	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O14920	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	O14931	GO:0002429	immune response-activating cell surface receptor signaling pathway	P
UniProtKB	O14931	GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	P
UniProtKB	O14931	GO:0002429	immune response-activating cell surface receptor signaling pathway	P
UniProtKB	O14931	GO:0050776	regulation of immune response	P
UniProtKB	O14931	GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	P
UniProtKB	O14939	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O14944	GO:0045089	positive regulation of innate immune response	P
UniProtKB	O14966	GO:0050862	positive regulation of T cell receptor signaling pathway	P
UniProtKB	O15047	GO:0045652	regulation of megakaryocyte differentiation	P
UniProtKB	O15105	GO:0002725	negative regulation of T cell cytokine production	P
UniProtKB	O15105	GO:2000320	negative regulation of T-helper 17 cell differentiation	P
UniProtKB	O15105	GO:2000317	negative regulation of T-helper 17 type immune response	P
UniProtKB	O15111	GO:0002223	stimulatory C-type lectin receptor signaling pathway	P
UniProtKB	O15111	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O15111	GO:0038095	Fc-epsilon receptor signaling pathway	P
UniProtKB	O15117	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O15117	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O15117	GO:0050852	T cell receptor signaling pathway	P
UniProtKB	O15143	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O15143	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O15144	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O15144	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O15145	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O15145	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	P
UniProtKB	O15156	GO:0051141	negative regulation of NK T cell proliferation	P
UniProtKB	O15156	GO:0043377	negative regulation of CD8-positive, alpha-beta T cell differentiation	P
