GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	B9DH75	GO:0015937	coenzyme A biosynthetic process	P
UniProtKB	B9DHD3	GO:0000105	histidine biosynthetic process	P
UniProtKB	B9TSP7	GO:0010345	suberin biosynthetic process	P
UniProtKB	C0LGL9	GO:0010192	mucilage biosynthetic process	P
UniProtKB	C0LGL9	GO:0048354	mucilage biosynthetic process involved in seed coat development	P
UniProtKB	F2Y4A3	GO:0046512	sphingosine biosynthetic process	P
UniProtKB	F4HP69	GO:0006383	transcription by RNA polymerase III	P
UniProtKB	F4HPZ9	GO:0006273	lagging strand elongation	P
UniProtKB	F4HQE2	GO:0006260	DNA replication	P
UniProtKB	F4HQE2	GO:0006260	DNA replication	P
UniProtKB	F4HQE2	GO:0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication	P
UniProtKB	F4HQE2	GO:0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication	P
UniProtKB	F4HQM3	GO:0046512	sphingosine biosynthetic process	P
UniProtKB	F4HQM3	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	F4HR03	GO:0051123	RNA polymerase II preinitiation complex assembly	P
UniProtKB	F4HSX1	GO:0006168	adenine salvage	P
UniProtKB	F4HT77	GO:0019677	NAD catabolic process	P
UniProtKB	F4HTM3	GO:0006487	protein N-linked glycosylation	P
UniProtKB	F4HTP2	GO:0006270	DNA replication initiation	P
UniProtKB	F4HVA6	GO:0006367	transcription initiation from RNA polymerase II promoter	P
UniProtKB	F4HVG0	GO:0009809	lignin biosynthetic process	P
UniProtKB	F4HVY0	GO:0043447	alkane biosynthetic process	P
UniProtKB	F4HVY0	GO:0043447	alkane biosynthetic process	P
UniProtKB	F4HW04	GO:0006272	leading strand elongation	P
UniProtKB	F4HW04	GO:0045004	DNA replication proofreading	P
UniProtKB	F4HW65	GO:0006261	DNA-dependent DNA replication	P
UniProtKB	F4HX14	GO:0009695	jasmonic acid biosynthetic process	P
UniProtKB	F4HX15	GO:0009695	jasmonic acid biosynthetic process	P
UniProtKB	F4HXY6	GO:0006659	phosphatidylserine biosynthetic process	P
UniProtKB	F4HXY7	GO:0006659	phosphatidylserine biosynthetic process	P
UniProtKB	F4HYF3	GO:0009693	ethylene biosynthetic process	P
UniProtKB	F4HZC3	GO:0045492	xylan biosynthetic process	P
UniProtKB	F4I057	GO:0006413	translational initiation	P
UniProtKB	F4I0K2	GO:0042793	plastid transcription	P
UniProtKB	F4I0K2	GO:0042793	plastid transcription	P
UniProtKB	F4I0K2	GO:0042793	plastid transcription	P
UniProtKB	F4I116	GO:0006429	leucyl-tRNA aminoacylation	P
UniProtKB	F4I1A6	GO:0005992	trehalose biosynthetic process	P
UniProtKB	F4I1P7	GO:0006273	lagging strand elongation	P
UniProtKB	F4I1Z0	GO:0016255	attachment of GPI anchor to protein	P
UniProtKB	F4I2W6	GO:0010306	rhamnogalacturonan II biosynthetic process	P
UniProtKB	F4I403	GO:0009695	jasmonic acid biosynthetic process	P
UniProtKB	F4I4V4	GO:0006352	DNA-templated transcription, initiation	P
UniProtKB	F4I4V4	GO:0006383	transcription by RNA polymerase III	P
UniProtKB	F4I5G3	GO:0009695	jasmonic acid biosynthetic process	P
UniProtKB	F4I5H7	GO:0006177	GMP biosynthetic process	P
UniProtKB	F4I5V8	GO:0019252	starch biosynthetic process	P
UniProtKB	F4I5V8	GO:0016117	carotenoid biosynthetic process	P
UniProtKB	F4I5V8	GO:0015995	chlorophyll biosynthetic process	P
UniProtKB	F4I5V8	GO:0006633	fatty acid biosynthetic process	P
UniProtKB	F4I5V8	GO:0006085	acetyl-CoA biosynthetic process	P
UniProtKB	F4I6G9	GO:0019856	pyrimidine nucleobase biosynthetic process	P
UniProtKB	F4I6G9	GO:0006241	CTP biosynthetic process	P
UniProtKB	F4I6M1	GO:0033259	plastid DNA replication	P
UniProtKB	F4I6M1	GO:0006264	mitochondrial DNA replication	P
UniProtKB	F4I718	GO:0052324	plant-type cell wall cellulose biosynthetic process	P
UniProtKB	F4I7J9	GO:0042791	5S class rRNA transcription by RNA polymerase III	P
UniProtKB	F4I7J9	GO:0006384	transcription initiation from RNA polymerase III promoter	P
UniProtKB	F4I8X8	GO:0018279	protein N-linked glycosylation via asparagine	P
UniProtKB	F4I9M9	GO:0006537	glutamate biosynthetic process	P
UniProtKB	F4IA25	GO:0032264	IMP salvage	P
UniProtKB	F4IA25	GO:0032263	GMP salvage	P
UniProtKB	F4IA25	GO:0006178	guanine salvage	P
UniProtKB	F4IA25	GO:0006168	adenine salvage	P
UniProtKB	F4IAG1	GO:0019252	starch biosynthetic process	P
UniProtKB	F4IAM7	GO:0006435	threonyl-tRNA aminoacylation	P
UniProtKB	F4IAW5	GO:0009851	auxin biosynthetic process	P
UniProtKB	F4IBS4	GO:0015995	chlorophyll biosynthetic process	P
UniProtKB	F4IBV4	GO:0033577	protein glycosylation in endoplasmic reticulum	P
UniProtKB	F4ICF4	GO:0006654	phosphatidic acid biosynthetic process	P
UniProtKB	F4ICG2	GO:0006424	glutamyl-tRNA aminoacylation	P
UniProtKB	F4IDJ0	GO:0006270	DNA replication initiation	P
UniProtKB	F4IDU4	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	F4IDU4	GO:0008654	phospholipid biosynthetic process	P
UniProtKB	F4IDU4	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	F4IDU4	GO:0019375	galactolipid biosynthetic process	P
UniProtKB	F4IDU4	GO:0008654	phospholipid biosynthetic process	P
UniProtKB	F4IDU4	GO:0045017	glycerolipid biosynthetic process	P
UniProtKB	F4IE14	GO:0006744	ubiquinone biosynthetic process	P
UniProtKB	F4IF99	GO:0009245	lipid A biosynthetic process	P
UniProtKB	F4IFC5	GO:0006435	threonyl-tRNA aminoacylation	P
UniProtKB	F4IFN6	GO:0006272	leading strand elongation	P
UniProtKB	F4IFN6	GO:0045004	DNA replication proofreading	P
UniProtKB	F4IHY7	GO:0042793	plastid transcription	P
UniProtKB	F4IHY7	GO:0042793	plastid transcription	P
UniProtKB	F4II66	GO:0002183	cytoplasmic translational initiation	P
UniProtKB	F4IIM1	GO:0030244	cellulose biosynthetic process	P
UniProtKB	F4IIM1	GO:0030244	cellulose biosynthetic process	P
UniProtKB	F4IIM1	GO:0030244	cellulose biosynthetic process	P
UniProtKB	F4IJJ8	GO:0006506	GPI anchor biosynthetic process	P
UniProtKB	F4IM82	GO:0006260	DNA replication	P
UniProtKB	F4IMB5	GO:0015986	ATP synthesis coupled proton transport	P
UniProtKB	F4IMC7	GO:0032543	mitochondrial translation	P
UniProtKB	F4IMI8	GO:0016094	polyprenol biosynthetic process	P
UniProtKB	F4IMY0	GO:0006369	termination of RNA polymerase II transcription	P
UniProtKB	F4IN86	GO:0006352	DNA-templated transcription, initiation	P
UniProtKB	F4IN86	GO:0006383	transcription by RNA polymerase III	P
UniProtKB	F4INZ9	GO:0009686	gibberellin biosynthetic process	P
UniProtKB	F4IPY2	GO:0006423	cysteinyl-tRNA aminoacylation	P
UniProtKB	F4IQH8	GO:0009299	mRNA transcription	P
UniProtKB	F4IRA7	GO:0019878	lysine biosynthetic process via aminoadipic acid	P
UniProtKB	F4IRF5	GO:0001731	formation of translation preinitiation complex	P
UniProtKB	F4IS32	GO:0006636	unsaturated fatty acid biosynthetic process	P
UniProtKB	F4ITI0	GO:0006679	glucosylceramide biosynthetic process	P
UniProtKB	F4ITI0	GO:0006679	glucosylceramide biosynthetic process	P
UniProtKB	F4IU14	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	F4IUM0	GO:0010024	phytochromobilin biosynthetic process	P
UniProtKB	F4IV16	GO:0009229	thiamine diphosphate biosynthetic process	P
UniProtKB	F4IW10	GO:0070125	mitochondrial translational elongation	P
UniProtKB	F4IW19	GO:0006352	DNA-templated transcription, initiation	P
UniProtKB	F4IW19	GO:0006383	transcription by RNA polymerase III	P
UniProtKB	F4IWD3	GO:0006741	NADP biosynthetic process	P
UniProtKB	F4IX26	GO:0019344	cysteine biosynthetic process	P
UniProtKB	F4IY62	GO:0006048	UDP-N-acetylglucosamine biosynthetic process	P
UniProtKB	F4IY62	GO:0046506	sulfolipid biosynthetic process	P
UniProtKB	F4IYF8	GO:0032543	mitochondrial translation	P
UniProtKB	F4IYF8	GO:0006427	histidyl-tRNA aminoacylation	P
UniProtKB	F4J1A4	GO:0019761	glucosinolate biosynthetic process	P
UniProtKB	F4J1N5	GO:0006413	translational initiation	P
UniProtKB	F4J220	GO:0006487	protein N-linked glycosylation	P
UniProtKB	F4J220	GO:0006651	diacylglycerol biosynthetic process	P
UniProtKB	F4J2K2	GO:0046901	tetrahydrofolylpolyglutamate biosynthetic process	P
UniProtKB	F4J2K2	GO:0009396	folic acid-containing compound biosynthetic process	P
UniProtKB	F4J2W0	GO:0006428	isoleucyl-tRNA aminoacylation	P
UniProtKB	F4J376	GO:0070150	mitochondrial glycyl-tRNA aminoacylation	P
UniProtKB	F4J376	GO:0006426	glycyl-tRNA aminoacylation	P
UniProtKB	F4J3Q1	GO:0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	P
UniProtKB	F4J3S6	GO:0006351	transcription, DNA-templated	P
UniProtKB	F4J4C8	GO:0043048	dolichyl monophosphate biosynthetic process	P
UniProtKB	F4J4C8	GO:0006486	protein glycosylation	P
UniProtKB	F4J6I6	GO:0006744	ubiquinone biosynthetic process	P
UniProtKB	F4J6V5	GO:0006367	transcription initiation from RNA polymerase II promoter	P
UniProtKB	F4J7V2	GO:0006430	lysyl-tRNA aminoacylation	P
UniProtKB	F4J8K0	GO:0016117	carotenoid biosynthetic process	P
UniProtKB	F4J8K0	GO:0010236	plastoquinone biosynthetic process	P
UniProtKB	F4JB05	GO:0006414	translational elongation	P
UniProtKB	F4JCU3	GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	P
UniProtKB	F4JE17	GO:0033260	nuclear DNA replication	P
UniProtKB	F4JEL4	GO:0006413	translational initiation	P
UniProtKB	F4JEQ3	GO:0033259	plastid DNA replication	P
UniProtKB	F4JEQ3	GO:0006264	mitochondrial DNA replication	P
UniProtKB	F4JF14	GO:0006261	DNA-dependent DNA replication	P
UniProtKB	F4JF17	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	F4JF36	GO:0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	P
UniProtKB	F4JF53	GO:0046513	ceramide biosynthetic process	P
UniProtKB	F4JF53	GO:0046512	sphingosine biosynthetic process	P
UniProtKB	F4JFM1	GO:0046467	membrane lipid biosynthetic process	P
UniProtKB	F4JFQ0	GO:0001732	formation of cytoplasmic translation initiation complex	P
UniProtKB	F4JFQ0	GO:0001731	formation of translation preinitiation complex	P
UniProtKB	F4JFR1	GO:0031408	oxylipin biosynthetic process	P
UniProtKB	F4JFR1	GO:0015995	chlorophyll biosynthetic process	P
UniProtKB	F4JFV6	GO:0050665	hydrogen peroxide biosynthetic process	P
UniProtKB	F4JIK9	GO:0018258	protein O-linked glycosylation via hydroxyproline	P
UniProtKB	F4JJ27	GO:0006744	ubiquinone biosynthetic process	P
UniProtKB	F4JJ97	GO:0006412	translation	P
UniProtKB	F4JJE0	GO:0006656	phosphatidylcholine biosynthetic process	P
UniProtKB	F4JKK0	GO:0008299	isoprenoid biosynthetic process	P
UniProtKB	F4JKK0	GO:0010345	suberin biosynthetic process	P
UniProtKB	F4JLM5	GO:0006428	isoleucyl-tRNA aminoacylation	P
UniProtKB	F4JME7	GO:0006368	transcription elongation from RNA polymerase II promoter	P
UniProtKB	F4JPA3	GO:0006412	translation	P
UniProtKB	F4JPA9	GO:0006744	ubiquinone biosynthetic process	P
UniProtKB	F4JPW1	GO:0033506	glucosinolate biosynthetic process from homomethionine	P
UniProtKB	F4JPW1	GO:0033506	glucosinolate biosynthetic process from homomethionine	P
UniProtKB	F4JPW1	GO:0019761	glucosinolate biosynthetic process	P
UniProtKB	F4JPZ7	GO:0006592	ornithine biosynthetic process	P
UniProtKB	F4JQU1	GO:0001731	formation of translation preinitiation complex	P
UniProtKB	F4JRP0	GO:0006261	DNA-dependent DNA replication	P
UniProtKB	F4JRP8	GO:0006261	DNA-dependent DNA replication	P
UniProtKB	F4JRT7	GO:0006633	fatty acid biosynthetic process	P
UniProtKB	F4JSG3	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	F4JSG3	GO:0006268	DNA unwinding involved in DNA replication	P
UniProtKB	F4JSH1	GO:0009134	nucleoside diphosphate catabolic process	P
UniProtKB	F4JTE7	GO:0006114	glycerol biosynthetic process	P
UniProtKB	F4JTE7	GO:0006114	glycerol biosynthetic process	P
UniProtKB	F4JUV3	GO:0001113	transcription open complex formation at RNA polymerase II promoter	P
UniProtKB	F4JVA4	GO:0070898	RNA polymerase III preinitiation complex assembly	P
UniProtKB	F4JVA9	GO:0006656	phosphatidylcholine biosynthetic process	P
UniProtKB	F4JVI3	GO:0042793	plastid transcription	P
UniProtKB	F4JW79	GO:0006368	transcription elongation from RNA polymerase II promoter	P
UniProtKB	F4JW83	GO:0009809	lignin biosynthetic process	P
UniProtKB	F4JY69	GO:0009851	auxin biosynthetic process	P
UniProtKB	F4JY76	GO:0006413	translational initiation	P
UniProtKB	F4JYE0	GO:0006633	fatty acid biosynthetic process	P
UniProtKB	F4JYE9	GO:0009396	folic acid-containing compound biosynthetic process	P
UniProtKB	F4JZM4	GO:0016255	attachment of GPI anchor to protein	P
UniProtKB	F4JZN6	GO:0030148	sphingolipid biosynthetic process	P
UniProtKB	F4JZN6	GO:0030148	sphingolipid biosynthetic process	P
UniProtKB	F4JZZ1	GO:0006269	DNA replication, synthesis of RNA primer	P
UniProtKB	F4K0E8	GO:0019288	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	P
UniProtKB	F4K0E8	GO:0019288	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	P
UniProtKB	F4K0T5	GO:0000162	tryptophan biosynthetic process	P
UniProtKB	F4K0T5	GO:0009851	auxin biosynthetic process	P
UniProtKB	F4K2A1	GO:0046901	tetrahydrofolylpolyglutamate biosynthetic process	P
UniProtKB	F4K2A1	GO:0009396	folic acid-containing compound biosynthetic process	P
UniProtKB	F4K2A1	GO:0009809	lignin biosynthetic process	P
UniProtKB	F4K2A1	GO:0046901	tetrahydrofolylpolyglutamate biosynthetic process	P
UniProtKB	F4K2L4	GO:0006425	glutaminyl-tRNA aminoacylation	P
UniProtKB	F4K2R6	GO:0009697	salicylic acid biosynthetic process	P
UniProtKB	F4K3M1	GO:0006412	translation	P
UniProtKB	F4K4L7	GO:0006367	transcription initiation from RNA polymerase II promoter	P
UniProtKB	F4K556	GO:0006506	GPI anchor biosynthetic process	P
UniProtKB	F4K5T2	GO:0006535	cysteine biosynthetic process from serine	P
UniProtKB	F4K5W7	GO:0019438	aromatic compound biosynthetic process	P
UniProtKB	F4K687	GO:0009435	NAD biosynthetic process	P
UniProtKB	F4K688	GO:0009435	NAD biosynthetic process	P
UniProtKB	F4K6F1	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	F4K6F1	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	F4K6Y8	GO:0009090	homoserine biosynthetic process	P
UniProtKB	F4K6Y8	GO:0009067	aspartate family amino acid biosynthetic process	P
UniProtKB	F4K727	GO:0000162	tryptophan biosynthetic process	P
UniProtKB	F4K7T6	GO:0019288	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	P
UniProtKB	F4K7T6	GO:0019288	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	P
UniProtKB	F4K7T6	GO:0008299	isoprenoid biosynthetic process	P
UniProtKB	F4K856	GO:0031297	replication fork processing	P
UniProtKB	F4K856	GO:0048478	replication fork protection	P
UniProtKB	F4K8F7	GO:0030244	cellulose biosynthetic process	P
UniProtKB	F4K8F7	GO:0006506	GPI anchor biosynthetic process	P
UniProtKB	F4K9L3	GO:0006351	transcription, DNA-templated	P
UniProtKB	F4KA12	GO:0006260	DNA replication	P
UniProtKB	F4KAB8	GO:1902969	mitotic DNA replication	P
UniProtKB	F4KAB8	GO:0006267	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	P
UniProtKB	F4KAB8	GO:0006268	DNA unwinding involved in DNA replication	P
UniProtKB	F4KAB8	GO:0006268	DNA unwinding involved in DNA replication	P
UniProtKB	F4KAK5	GO:0006646	phosphatidylethanolamine biosynthetic process	P
UniProtKB	F4KBG5	GO:0006487	protein N-linked glycosylation	P
UniProtKB	F4KDD7	GO:0006260	DNA replication	P
UniProtKB	F4KE63	GO:0006438	valyl-tRNA aminoacylation	P
UniProtKB	F4KEM0	GO:0006261	DNA-dependent DNA replication	P
UniProtKB	F4KFB0	GO:0006427	histidyl-tRNA aminoacylation	P
UniProtKB	F4KFB3	GO:0019252	starch biosynthetic process	P
UniProtKB	F4KFG5	GO:0005992	trehalose biosynthetic process	P
UniProtKB	F4KFT7	GO:0009228	thiamine biosynthetic process	P
UniProtKB	F4KFT7	GO:0009228	thiamine biosynthetic process	P
UniProtKB	F4KGM7	GO:0048354	mucilage biosynthetic process involved in seed coat development	P
UniProtKB	F4KGW0	GO:0042761	very long-chain fatty acid biosynthetic process	P
UniProtKB	F4KGX7	GO:0016117	carotenoid biosynthetic process	P
UniProtKB	F4KGY0	GO:0006506	GPI anchor biosynthetic process	P
UniProtKB	F4KHB6	GO:0006203	dGTP catabolic process	P
UniProtKB	F4KHM4	GO:0019985	translesion synthesis	P
UniProtKB	F4KHM4	GO:0031297	replication fork processing	P
UniProtKB	F4KHM4	GO:0006264	mitochondrial DNA replication	P
UniProtKB	F4KHP4	GO:0006260	DNA replication	P
UniProtKB	F4KHQ8	GO:0042759	long-chain fatty acid biosynthetic process	P
UniProtKB	F4KHQ8	GO:0046512	sphingosine biosynthetic process	P
UniProtKB	F4KI56	GO:0006564	L-serine biosynthetic process	P
UniProtKB	F4KI56	GO:0070179	D-serine biosynthetic process	P
UniProtKB	F4KIN4	GO:0015940	pantothenate biosynthetic process	P
UniProtKB	F4KJ05	GO:0006597	spermine biosynthetic process	P
UniProtKB	F4KJ05	GO:0006596	polyamine biosynthetic process	P
UniProtKB	F4KJ46	GO:0019432	triglyceride biosynthetic process	P
UniProtKB	I3XHK1	GO:0071932	replication fork reversal	P
UniProtKB	O04046	GO:0008299	isoprenoid biosynthetic process	P
UniProtKB	O04202	GO:0006413	translational initiation	P
UniProtKB	O04204	GO:0002181	cytoplasmic translation	P
UniProtKB	O04316	GO:0080028	nitrile biosynthetic process	P
UniProtKB	O04316	GO:0080028	nitrile biosynthetic process	P
UniProtKB	O04318	GO:0080028	nitrile biosynthetic process	P
UniProtKB	O04318	GO:0080028	nitrile biosynthetic process	P
UniProtKB	O04319	GO:0006413	translational initiation	P
UniProtKB	O04331	GO:0009697	salicylic acid biosynthetic process	P
UniProtKB	O04500	GO:0052324	plant-type cell wall cellulose biosynthetic process	P
UniProtKB	O04573	GO:0010192	mucilage biosynthetic process	P
UniProtKB	O04575	GO:0010192	mucilage biosynthetic process	P
UniProtKB	O04587	GO:0010192	mucilage biosynthetic process	P
UniProtKB	O04630	GO:0006435	threonyl-tRNA aminoacylation	P
UniProtKB	O04714	GO:0009094	L-phenylalanine biosynthetic process	P
UniProtKB	O04714	GO:0006571	tyrosine biosynthetic process	P
UniProtKB	O04904	GO:0006221	pyrimidine nucleotide biosynthetic process	P
UniProtKB	O04904	GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	P
UniProtKB	O04905	GO:0006225	UDP biosynthetic process	P
UniProtKB	O04905	GO:0046705	CDP biosynthetic process	P
UniProtKB	O04905	GO:0006221	pyrimidine nucleotide biosynthetic process	P
UniProtKB	O04921	GO:0006783	heme biosynthetic process	P
UniProtKB	O04921	GO:0033014	tetrapyrrole biosynthetic process	P
UniProtKB	O04921	GO:0006783	heme biosynthetic process	P
UniProtKB	O04921	GO:0006779	porphyrin-containing compound biosynthetic process	P
UniProtKB	O04928	GO:0008654	phospholipid biosynthetic process	P
UniProtKB	O22043	GO:0008299	isoprenoid biosynthetic process	P
UniProtKB	O22056	GO:0006352	DNA-templated transcription, initiation	P
UniProtKB	O22056	GO:0006352	DNA-templated transcription, initiation	P
UniProtKB	O22165	GO:0006412	translation	P
UniProtKB	O22184	GO:0051762	sesquiterpene biosynthetic process	P
UniProtKB	O22203	GO:0009809	lignin biosynthetic process	P
UniProtKB	O22203	GO:0009805	coumarin biosynthetic process	P
UniProtKB	O22203	GO:0009699	phenylpropanoid biosynthetic process	P
UniProtKB	O22203	GO:0009699	phenylpropanoid biosynthetic process	P
UniProtKB	O22211	GO:0006489	dolichyl diphosphate biosynthetic process	P
UniProtKB	O22241	GO:0009094	L-phenylalanine biosynthetic process	P
UniProtKB	O22287	GO:0030244	cellulose biosynthetic process	P
UniProtKB	O22287	GO:0019853	L-ascorbic acid biosynthetic process	P
UniProtKB	O22622	GO:0006487	protein N-linked glycosylation	P
UniProtKB	O22682	GO:0006535	cysteine biosynthetic process from serine	P
UniProtKB	O22718	GO:0006085	acetyl-CoA biosynthetic process	P
UniProtKB	O22765	GO:0000162	tryptophan biosynthetic process	P
UniProtKB	O22775	GO:0009969	xyloglucan biosynthetic process	P
UniProtKB	O22788	GO:1902609	(R)-2-hydroxy-alpha-linolenic acid biosynthetic process	P
UniProtKB	O22943	GO:0052324	plant-type cell wall cellulose biosynthetic process	P
