GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	O60341	GO:0034720	histone H3-K4 demethylation	P
UniProtKB	O60341	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	O60341	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	O60674	GO:0035409	histone H3-Y41 phosphorylation	P
UniProtKB	O60674	GO:0035409	histone H3-Y41 phosphorylation	P
UniProtKB	O60907	GO:0016575	histone deacetylation	P
UniProtKB	O75150	GO:0033523	histone H2B ubiquitination	P
UniProtKB	O75150	GO:0010390	histone monoubiquitination	P
UniProtKB	O75164	GO:0016577	histone demethylation	P
UniProtKB	O75164	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	O75164	GO:0070544	histone H3-K36 demethylation	P
UniProtKB	O75182	GO:0016575	histone deacetylation	P
UniProtKB	O75478	GO:0043966	histone H3 acetylation	P
UniProtKB	O75486	GO:0043966	histone H3 acetylation	P
UniProtKB	O75486	GO:0016578	histone deubiquitination	P
UniProtKB	O75486	GO:0043966	histone H3 acetylation	P
UniProtKB	O75528	GO:0043966	histone H3 acetylation	P
UniProtKB	O75528	GO:0043967	histone H4 acetylation	P
UniProtKB	O75528	GO:0043966	histone H3 acetylation	P
UniProtKB	O75528	GO:0043966	histone H3 acetylation	P
UniProtKB	O75529	GO:0043966	histone H3 acetylation	P
UniProtKB	O75529	GO:0043966	histone H3 acetylation	P
UniProtKB	O75582	GO:0016572	histone phosphorylation	P
UniProtKB	O75582	GO:0043990	histone H2A-S1 phosphorylation	P
UniProtKB	O75582	GO:0043988	histone H3-S28 phosphorylation	P
UniProtKB	O75582	GO:0043987	histone H3-S10 phosphorylation	P
UniProtKB	O75582	GO:0016572	histone phosphorylation	P
UniProtKB	O75582	GO:0016572	histone phosphorylation	P
UniProtKB	O75676	GO:0016572	histone phosphorylation	P
UniProtKB	O75676	GO:0043988	histone H3-S28 phosphorylation	P
UniProtKB	O75676	GO:0043987	histone H3-S10 phosphorylation	P
UniProtKB	O75676	GO:0016572	histone phosphorylation	P
UniProtKB	O76064	GO:0070535	histone H2A K63-linked ubiquitination	P
UniProtKB	O76064	GO:0033523	histone H2B ubiquitination	P
UniProtKB	O76064	GO:0070535	histone H2A K63-linked ubiquitination	P
UniProtKB	O76064	GO:0070535	histone H2A K63-linked ubiquitination	P
UniProtKB	O76064	GO:0033522	histone H2A ubiquitination	P
UniProtKB	O76064	GO:0033522	histone H2A ubiquitination	P
UniProtKB	O94776	GO:0016575	histone deacetylation	P
UniProtKB	O94805	GO:0043967	histone H4 acetylation	P
UniProtKB	O94864	GO:0043966	histone H3 acetylation	P
UniProtKB	O94864	GO:0043966	histone H3 acetylation	P
UniProtKB	O94874	GO:0016570	histone modification	P
UniProtKB	O94880	GO:0044154	histone H3-K14 acetylation	P
UniProtKB	O94953	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	O94953	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	O94953	GO:0070544	histone H3-K36 demethylation	P
UniProtKB	O94972	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	O94972	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	O94972	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	O95251	GO:0044154	histone H3-K14 acetylation	P
UniProtKB	O95251	GO:0044154	histone H3-K14 acetylation	P
UniProtKB	O95251	GO:0044154	histone H3-K14 acetylation	P
UniProtKB	O95251	GO:0043967	histone H4 acetylation	P
UniProtKB	O95251	GO:0043967	histone H4 acetylation	P
UniProtKB	O95251	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	O95251	GO:0043983	histone H4-K12 acetylation	P
UniProtKB	O95251	GO:0043982	histone H4-K8 acetylation	P
UniProtKB	O95251	GO:0043981	histone H4-K5 acetylation	P
UniProtKB	O95251	GO:0043966	histone H3 acetylation	P
UniProtKB	O95361	GO:0043967	histone H4 acetylation	P
UniProtKB	O95361	GO:0043966	histone H3 acetylation	P
UniProtKB	O95619	GO:0043968	histone H2A acetylation	P
UniProtKB	O95619	GO:0043967	histone H4 acetylation	P
UniProtKB	O95677	GO:0016576	histone dephosphorylation	P
UniProtKB	O95696	GO:0044154	histone H3-K14 acetylation	P
UniProtKB	O95696	GO:0044154	histone H3-K14 acetylation	P
UniProtKB	O95696	GO:0043966	histone H3 acetylation	P
UniProtKB	O96019	GO:0043967	histone H4 acetylation	P
UniProtKB	O96019	GO:0043968	histone H2A acetylation	P
UniProtKB	O96019	GO:0043967	histone H4 acetylation	P
UniProtKB	P05771	GO:0035408	histone H3-T6 phosphorylation	P
UniProtKB	P05771-2	GO:0035408	histone H3-T6 phosphorylation	P
UniProtKB	P0C860	GO:0016575	histone deacetylation	P
UniProtKB	P0C860	GO:0016573	histone acetylation	P
UniProtKB	P0C860	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	P0C860	GO:0043968	histone H2A acetylation	P
UniProtKB	P0C860	GO:0043967	histone H4 acetylation	P
UniProtKB	P15172	GO:0043967	histone H4 acetylation	P
UniProtKB	P15172	GO:0043966	histone H3 acetylation	P
UniProtKB	P15336	GO:0043969	histone H2B acetylation	P
UniProtKB	P15336	GO:0043967	histone H4 acetylation	P
UniProtKB	P15918	GO:0010390	histone monoubiquitination	P
UniProtKB	P15918	GO:0010390	histone monoubiquitination	P
UniProtKB	P17252	GO:0035408	histone H3-T6 phosphorylation	P
UniProtKB	P17947	GO:0043966	histone H3 acetylation	P
UniProtKB	P20248	GO:0016572	histone phosphorylation	P
UniProtKB	P22087	GO:1990258	histone glutamine methylation	P
UniProtKB	P22087	GO:1990258	histone glutamine methylation	P
UniProtKB	P22087	GO:1990258	histone glutamine methylation	P
UniProtKB	P23246	GO:0070932	histone H3 deacetylation	P
UniProtKB	P24941	GO:0016572	histone phosphorylation	P
UniProtKB	P25713	GO:0016570	histone modification	P
UniProtKB	P26927	GO:0035978	histone H2A-S139 phosphorylation	P
UniProtKB	P28324	GO:0070932	histone H3 deacetylation	P
UniProtKB	P29375	GO:0034720	histone H3-K4 demethylation	P
UniProtKB	P35226	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	P35226	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	P35227	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	P35227	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	P35232	GO:0016575	histone deacetylation	P
UniProtKB	P41229	GO:0034720	histone H3-K4 demethylation	P
UniProtKB	P46736	GO:0070537	histone H2A K63-linked deubiquitination	P
UniProtKB	P46736	GO:0070537	histone H2A K63-linked deubiquitination	P
UniProtKB	P46736	GO:0070537	histone H2A K63-linked deubiquitination	P
UniProtKB	P49459	GO:0016574	histone ubiquitination	P
UniProtKB	P49459	GO:0033522	histone H2A ubiquitination	P
UniProtKB	P49848	GO:0016573	histone acetylation	P
UniProtKB	P50747	GO:0071110	histone biotinylation	P
UniProtKB	P50747	GO:0016570	histone modification	P
UniProtKB	P50747	GO:0071110	histone biotinylation	P
UniProtKB	P51587	GO:0043967	histone H4 acetylation	P
UniProtKB	P51587	GO:0043966	histone H3 acetylation	P
UniProtKB	P51610	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	P51610	GO:0043982	histone H4-K8 acetylation	P
UniProtKB	P51610	GO:0043981	histone H4-K5 acetylation	P
UniProtKB	P51965	GO:0033523	histone H2B ubiquitination	P
UniProtKB	P51965	GO:0033523	histone H2B ubiquitination	P
UniProtKB	P51965	GO:0010390	histone monoubiquitination	P
UniProtKB	P52926	GO:0035978	histone H2A-S139 phosphorylation	P
UniProtKB	P55201	GO:0044154	histone H3-K14 acetylation	P
UniProtKB	P55201	GO:0044154	histone H3-K14 acetylation	P
UniProtKB	P55201	GO:0043972	histone H3-K23 acetylation	P
UniProtKB	P55201	GO:0043966	histone H3 acetylation	P
UniProtKB	P55345	GO:0016571	histone methylation	P
UniProtKB	P55345	GO:0016571	histone methylation	P
UniProtKB	P56524	GO:0016575	histone deacetylation	P
UniProtKB	P56524	GO:0016575	histone deacetylation	P
UniProtKB	P56524	GO:0070933	histone H4 deacetylation	P
UniProtKB	P56524	GO:0070932	histone H3 deacetylation	P
UniProtKB	P61088	GO:0016574	histone ubiquitination	P
UniProtKB	P61964	GO:0051568	histone H3-K4 methylation	P
UniProtKB	P61964	GO:0051568	histone H3-K4 methylation	P
UniProtKB	P61964	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	P61964	GO:0043982	histone H4-K8 acetylation	P
UniProtKB	P61964	GO:0043981	histone H4-K5 acetylation	P
UniProtKB	P61964	GO:0043966	histone H3 acetylation	P
UniProtKB	P61964	GO:0051568	histone H3-K4 methylation	P
UniProtKB	P63146	GO:0016574	histone ubiquitination	P
UniProtKB	P63146	GO:0033522	histone H2A ubiquitination	P
UniProtKB	P63208	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	P78364	GO:0016574	histone ubiquitination	P
UniProtKB	Q01658	GO:0043966	histone H3 acetylation	P
UniProtKB	Q03164	GO:0044648	histone H3-K4 dimethylation	P
UniProtKB	Q03164	GO:0097692	histone H3-K4 monomethylation	P
UniProtKB	Q03164	GO:0097692	histone H3-K4 monomethylation	P
UniProtKB	Q03164	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q03164	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q03164	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q03164	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	Q03164	GO:0080182	histone H3-K4 trimethylation	P
UniProtKB	Q05655	GO:0016572	histone phosphorylation	P
UniProtKB	Q06587	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q06587	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q09472	GO:0016573	histone acetylation	P
UniProtKB	Q09472	GO:0016573	histone acetylation	P
UniProtKB	Q09472	GO:0016573	histone acetylation	P
UniProtKB	Q09472	GO:0043969	histone H2B acetylation	P
UniProtKB	Q09472	GO:0043967	histone H4 acetylation	P
UniProtKB	Q12852	GO:0016572	histone phosphorylation	P
UniProtKB	Q12962	GO:0016578	histone deubiquitination	P
UniProtKB	Q12962	GO:0043966	histone H3 acetylation	P
UniProtKB	Q12962	GO:0043966	histone H3 acetylation	P
UniProtKB	Q13127	GO:0070933	histone H4 deacetylation	P
UniProtKB	Q13330	GO:0016575	histone deacetylation	P
UniProtKB	Q13547	GO:0070933	histone H4 deacetylation	P
UniProtKB	Q13547	GO:0070932	histone H3 deacetylation	P
UniProtKB	Q13547	GO:0016575	histone deacetylation	P
UniProtKB	Q13547	GO:0070933	histone H4 deacetylation	P
UniProtKB	Q13547	GO:0070932	histone H3 deacetylation	P
UniProtKB	Q13620	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q14CW9	GO:0016578	histone deubiquitination	P
UniProtKB	Q14CW9	GO:0016578	histone deubiquitination	P
UniProtKB	Q14CW9	GO:0010390	histone monoubiquitination	P
UniProtKB	Q15014	GO:0016575	histone deacetylation	P
UniProtKB	Q15014	GO:0016573	histone acetylation	P
UniProtKB	Q15014	GO:0043968	histone H2A acetylation	P
UniProtKB	Q15014	GO:0043967	histone H4 acetylation	P
UniProtKB	Q15047	GO:0051567	histone H3-K9 methylation	P
UniProtKB	Q15291	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q15291	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q15542	GO:0043966	histone H3 acetylation	P
UniProtKB	Q15652	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	Q15910	GO:0016571	histone methylation	P
UniProtKB	Q15910	GO:0070734	histone H3-K27 methylation	P
UniProtKB	Q16512	GO:0035407	histone H3-T11 phosphorylation	P
UniProtKB	Q16514	GO:0043966	histone H3 acetylation	P
UniProtKB	Q16531	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q16594	GO:0043966	histone H3 acetylation	P
UniProtKB	Q16594	GO:0043966	histone H3 acetylation	P
UniProtKB	Q16594	GO:0043966	histone H3 acetylation	P
UniProtKB	Q3KNV8	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	Q3KNV8	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	Q4FZB7	GO:0034773	histone H4-K20 trimethylation	P
UniProtKB	Q53H47	GO:0010452	histone H3-K36 methylation	P
UniProtKB	Q53H47	GO:0010452	histone H3-K36 methylation	P
UniProtKB	Q53H47	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q53H47	GO:0097676	histone H3-K36 dimethylation	P
UniProtKB	Q5PSV4	GO:0016575	histone deacetylation	P
UniProtKB	Q5T5X7	GO:0043967	histone H4 acetylation	P
UniProtKB	Q5T5X7	GO:0098532	histone H3-K27 trimethylation	P
UniProtKB	Q5T5X7	GO:0080182	histone H3-K4 trimethylation	P
UniProtKB	Q5T5X7	GO:0036124	histone H3-K9 trimethylation	P
UniProtKB	Q5T5X7	GO:0034773	histone H4-K20 trimethylation	P
UniProtKB	Q5VTR2	GO:0033523	histone H2B ubiquitination	P
UniProtKB	Q5VTR2	GO:0033523	histone H2B ubiquitination	P
UniProtKB	Q5VTR2	GO:0010390	histone monoubiquitination	P
UniProtKB	Q5VTR2	GO:0010390	histone monoubiquitination	P
UniProtKB	Q5VVJ2	GO:0035522	monoubiquitinated histone H2A deubiquitination	P
UniProtKB	Q5VVX9	GO:0016574	histone ubiquitination	P
UniProtKB	Q68DK7	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	Q68DK7	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	Q6B0I6	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	Q6B0I6	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	Q6IE81	GO:0043982	histone H4-K8 acetylation	P
UniProtKB	Q6IE81	GO:0043981	histone H4-K5 acetylation	P
UniProtKB	Q6IE81	GO:0043966	histone H3 acetylation	P
UniProtKB	Q6IE81	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	Q6IE81	GO:0043983	histone H4-K12 acetylation	P
UniProtKB	Q6IE81	GO:0043982	histone H4-K8 acetylation	P
UniProtKB	Q6IE81	GO:0043981	histone H4-K5 acetylation	P
UniProtKB	Q6IE81	GO:0043966	histone H3 acetylation	P
UniProtKB	Q6N021	GO:0080182	histone H3-K4 trimethylation	P
UniProtKB	Q6NYC1	GO:0070079	histone H4-R3 demethylation	P
UniProtKB	Q6NYC1	GO:0070079	histone H4-R3 demethylation	P
UniProtKB	Q6NYC1	GO:0070079	histone H4-R3 demethylation	P
UniProtKB	Q6NYC1	GO:0070078	histone H3-R2 demethylation	P
UniProtKB	Q6NYC1	GO:0070079	histone H4-R3 demethylation	P
UniProtKB	Q6NYC1	GO:0070078	histone H3-R2 demethylation	P
UniProtKB	Q6P1J9	GO:0033523	histone H2B ubiquitination	P
UniProtKB	Q6P1J9	GO:0010390	histone monoubiquitination	P
UniProtKB	Q6PD62	GO:0080182	histone H3-K4 trimethylation	P
UniProtKB	Q6PD62	GO:0033523	histone H2B ubiquitination	P
UniProtKB	Q6PD62	GO:0010390	histone monoubiquitination	P
UniProtKB	Q6PJG2	GO:0016575	histone deacetylation	P
UniProtKB	Q6TGC4	GO:0036414	histone citrullination	P
UniProtKB	Q6UXN9	GO:0080182	histone H3-K4 trimethylation	P
UniProtKB	Q6UXN9	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q6W2J9	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q6ZMT4	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	Q6ZMT4	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	Q6ZMT4	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	Q6ZMT4	GO:0071557	histone H3-K27 demethylation	P
UniProtKB	Q6ZMT4	GO:0071557	histone H3-K27 demethylation	P
UniProtKB	Q6ZMT4	GO:0071557	histone H3-K27 demethylation	P
UniProtKB	Q6ZMT4	GO:0070544	histone H3-K36 demethylation	P
UniProtKB	Q6ZMT4	GO:0035574	histone H4-K20 demethylation	P
UniProtKB	Q6ZW49	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q70CQ1	GO:0035616	histone H2B conserved C-terminal lysine deubiquitination	P
UniProtKB	Q70EK9	GO:0016578	histone deubiquitination	P
UniProtKB	Q7LBC6	GO:0033169	histone H3-K9 demethylation	P
UniProtKB	Q7Z3B3	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	Q7Z3B3	GO:0043982	histone H4-K8 acetylation	P
UniProtKB	Q7Z3B3	GO:0043981	histone H4-K5 acetylation	P
UniProtKB	Q7Z3K6	GO:0016575	histone deacetylation	P
UniProtKB	Q7Z6Z7	GO:0016574	histone ubiquitination	P
UniProtKB	Q86SE9	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	Q86SE9	GO:0036353	histone H2A-K119 monoubiquitination	P
UniProtKB	Q86TU7	GO:0010452	histone H3-K36 methylation	P
UniProtKB	Q86U70	GO:0043973	histone H3-K4 acetylation	P
UniProtKB	Q86UY6	GO:0043968	histone H2A acetylation	P
UniProtKB	Q86UY6	GO:0043967	histone H4 acetylation	P
UniProtKB	Q86VZ2	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q86X55	GO:0034971	histone H3-R17 methylation	P
UniProtKB	Q86X55	GO:0034970	histone H3-R2 methylation	P
UniProtKB	Q86X55	GO:0016571	histone methylation	P
UniProtKB	Q86X55	GO:0016571	histone methylation	P
UniProtKB	Q86Y97	GO:0034773	histone H4-K20 trimethylation	P
UniProtKB	Q8IUF8	GO:0070544	histone H3-K36 demethylation	P
UniProtKB	Q8IUF8	GO:0034720	histone H3-K4 demethylation	P
UniProtKB	Q8IWV8	GO:0033522	histone H2A ubiquitination	P
UniProtKB	Q8IWV8	GO:0033522	histone H2A ubiquitination	P
UniProtKB	Q8IXJ6	GO:0070933	histone H4 deacetylation	P
UniProtKB	Q8IXJ6	GO:0070933	histone H4 deacetylation	P
UniProtKB	Q8IXJ6	GO:0070932	histone H3 deacetylation	P
UniProtKB	Q8IXJ6	GO:0016575	histone deacetylation	P
UniProtKB	Q8IXJ6-1	GO:0016575	histone deacetylation	P
UniProtKB	Q8IXJ6-2	GO:0016575	histone deacetylation	P
UniProtKB	Q8IXJ6-2	GO:0016575	histone deacetylation	P
UniProtKB	Q8IXJ6-5	GO:0016575	histone deacetylation	P
UniProtKB	Q8IXJ6-5	GO:0016575	histone deacetylation	P
UniProtKB	Q8IXJ9	GO:0035522	monoubiquitinated histone H2A deubiquitination	P
UniProtKB	Q8IYH5	GO:0043967	histone H4 acetylation	P
UniProtKB	Q8IYW5	GO:0070535	histone H2A K63-linked ubiquitination	P
UniProtKB	Q8IYW5	GO:0070535	histone H2A K63-linked ubiquitination	P
UniProtKB	Q8IYW5	GO:0070535	histone H2A K63-linked ubiquitination	P
UniProtKB	Q8IYW5	GO:0070535	histone H2A K63-linked ubiquitination	P
UniProtKB	Q8IYW5	GO:0036352	histone H2A-K15 ubiquitination	P
UniProtKB	Q8IYW5	GO:0036352	histone H2A-K15 ubiquitination	P
UniProtKB	Q8IYW5	GO:0036351	histone H2A-K13 ubiquitination	P
UniProtKB	Q8IYW5	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q8IYW5	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q8IZ40	GO:0016575	histone deacetylation	P
UniProtKB	Q8N108	GO:0016575	histone deacetylation	P
UniProtKB	Q8N108	GO:0016575	histone deacetylation	P
UniProtKB	Q8N344	GO:0016575	histone deacetylation	P
UniProtKB	Q8N344	GO:0016575	histone deacetylation	P
UniProtKB	Q8N371	GO:0070544	histone H3-K36 demethylation	P
UniProtKB	Q8N371	GO:0070544	histone H3-K36 demethylation	P
UniProtKB	Q8N488	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q8N5Y2	GO:0016575	histone deacetylation	P
UniProtKB	Q8N5Y2	GO:0016573	histone acetylation	P
UniProtKB	Q8N5Y2	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	Q8N5Y2	GO:0043968	histone H2A acetylation	P
UniProtKB	Q8N5Y2	GO:0043967	histone H4 acetylation	P
UniProtKB	Q8N5Y2	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	Q8N5Y2	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	Q8N6T7	GO:0070932	histone H3 deacetylation	P
UniProtKB	Q8N7H5	GO:0033523	histone H2B ubiquitination	P
UniProtKB	Q8N7H5	GO:0010390	histone monoubiquitination	P
UniProtKB	Q8NB12	GO:0034968	histone lysine methylation	P
UniProtKB	Q8NB78	GO:0034720	histone H3-K4 demethylation	P
UniProtKB	Q8NB78	GO:0034720	histone H3-K4 demethylation	P
UniProtKB	Q8NEZ4	GO:0097692	histone H3-K4 monomethylation	P
UniProtKB	Q8NG66	GO:0016572	histone phosphorylation	P
UniProtKB	Q8NHM5	GO:0070544	histone H3-K36 demethylation	P
UniProtKB	Q8NHM5	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q8NI51	GO:0016571	histone methylation	P
UniProtKB	Q8TBK2	GO:0034968	histone lysine methylation	P
UniProtKB	Q8TDB6	GO:0010390	histone monoubiquitination	P
UniProtKB	Q8TDB6	GO:0033523	histone H2B ubiquitination	P
UniProtKB	Q8TDB6	GO:0033522	histone H2A ubiquitination	P
UniProtKB	Q8TDB6	GO:0010390	histone monoubiquitination	P
UniProtKB	Q8TDI0	GO:0043967	histone H4 acetylation	P
UniProtKB	Q8TDI0	GO:0098532	histone H3-K27 trimethylation	P
UniProtKB	Q8TF76	GO:2000751	histone H3-T3 phosphorylation involved in chromosome passenger complex localization to kinetochore	P
UniProtKB	Q8WVC0	GO:0033523	histone H2B ubiquitination	P
UniProtKB	Q8WVC0	GO:0010390	histone monoubiquitination	P
UniProtKB	Q8WWB3	GO:0051568	histone H3-K4 methylation	P
UniProtKB	Q8WYB5	GO:0043966	histone H3 acetylation	P
UniProtKB	Q8WYB5	GO:0016573	histone acetylation	P
UniProtKB	Q8WYB5	GO:0043966	histone H3 acetylation	P
UniProtKB	Q8WYH8	GO:0044154	histone H3-K14 acetylation	P
UniProtKB	Q8WYH8	GO:0043967	histone H4 acetylation	P
UniProtKB	Q8WYH8	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92466	GO:0035518	histone H2A monoubiquitination	P
UniProtKB	Q92560	GO:0035522	monoubiquitinated histone H2A deubiquitination	P
UniProtKB	Q92560	GO:0035522	monoubiquitinated histone H2A deubiquitination	P
UniProtKB	Q92613	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92613	GO:0043981	histone H4-K5 acetylation	P
UniProtKB	Q92613	GO:0043982	histone H4-K8 acetylation	P
UniProtKB	Q92613	GO:0043984	histone H4-K16 acetylation	P
UniProtKB	Q92613	GO:0043983	histone H4-K12 acetylation	P
UniProtKB	Q92613	GO:0043982	histone H4-K8 acetylation	P
UniProtKB	Q92613	GO:0043981	histone H4-K5 acetylation	P
UniProtKB	Q92613	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92769	GO:0070932	histone H3 deacetylation	P
UniProtKB	Q92769	GO:0070933	histone H4 deacetylation	P
UniProtKB	Q92769	GO:0070933	histone H4 deacetylation	P
UniProtKB	Q92769	GO:0070932	histone H3 deacetylation	P
UniProtKB	Q92769	GO:0016575	histone deacetylation	P
UniProtKB	Q92793	GO:0016573	histone acetylation	P
UniProtKB	Q92793	GO:1990258	histone glutamine methylation	P
UniProtKB	Q92793	GO:0016573	histone acetylation	P
UniProtKB	Q92794	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92794	GO:0016573	histone acetylation	P
UniProtKB	Q92794	GO:0016573	histone acetylation	P
UniProtKB	Q92794	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92830	GO:0016573	histone acetylation	P
UniProtKB	Q92830	GO:0016573	histone acetylation	P
UniProtKB	Q92830	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92830	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92830	GO:0016578	histone deubiquitination	P
UniProtKB	Q92830	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92830	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92831	GO:0043966	histone H3 acetylation	P
UniProtKB	Q92993	GO:0016573	histone acetylation	P
UniProtKB	Q93009	GO:0035616	histone H2B conserved C-terminal lysine deubiquitination	P
UniProtKB	Q969S8	GO:0016575	histone deacetylation	P
UniProtKB	Q969S8-1	GO:0016575	histone deacetylation	P
UniProtKB	Q969S8-1	GO:0016575	histone deacetylation	P
UniProtKB	Q96BN2	GO:0043966	histone H3 acetylation	P
UniProtKB	Q96DB2	GO:0016575	histone deacetylation	P
UniProtKB	Q96EB6	GO:0070932	histone H3 deacetylation	P
